method,dataset,target,auc_mean,auc_sample_std,original_accuracy_mean,original_accuracy_sample_std,released_exact_unsupervised_label_balanced_accuracy_mean,released_exact_unsupervised_label_balanced_accuracy_sample_std,paper_intended_100_shot_unsupervised_label_balanced_accuracy_mean,paper_intended_100_shot_unsupervised_label_balanced_accuracy_sample_std,paper_intended_100_shot_supervised_accuracy_mean,paper_intended_100_shot_supervised_accuracy_sample_std,strict_label_free_random_100_shot_heldout_accuracy_mean,strict_label_free_random_100_shot_heldout_accuracy_sample_std,full_target_transductive_unsupervised_accuracy_mean,full_target_transductive_unsupervised_accuracy_sample_std,full_target_label_oracle_accuracy_mean,full_target_label_oracle_accuracy_sample_std,strict_label_free_accuracy_delta_mean,strict_label_free_accuracy_delta_sample_std
rine,aigi_holmes_p3,Mean,0.8681806999999999,0.01103072436515394,0.5111749999999999,0.0112076424818068,0.7939499999999999,0.01329360748630712,0.7946325000000001,0.01219405644156198,0.7953075000000001,0.011741508101602608,0.7926131578947369,0.01223294731452726,0.7965249999999999,0.012833988078535837,0.802775,0.010217692988145665,0.2814381578947368,0.02344058979633406
rine,aigi_holmes_p3,Janus,0.721763,0.005164707929786527,0.501,0.0014142135623730963,0.6637500000000001,0.006717514421272168,0.6581250000000001,0.008732768747653922,0.660175,0.004207285348059965,0.6615263157894736,0.004689234443658244,0.66275,0.006010407640085699,0.6705,0.0,0.16052631578947363,0.0032750208812851477
rine,aigi_holmes_p3,Janus-Pro-1B,0.858783,0.037430697462110016,0.512,0.00777817459305203,0.776,0.04101219330881979,0.7730000000000001,0.04087077195258242,0.7724,0.04108290398693844,0.7726842105263159,0.039076953697151355,0.77525,0.04136574669941303,0.7797499999999999,0.036415999231107186,0.2606842105263159,0.046855128290203385
rine,aigi_holmes_p3,Janus-Pro-7B,0.8314027500000001,0.026411498937489394,0.50325,0.0031819805153394274,0.7585,0.024748737341529183,0.7565000000000001,0.027223611075682063,0.75255,0.02729432175380071,0.7560263157894735,0.027502732173518833,0.7555000000000001,0.02616295090390228,0.76025,0.02580939751330897,0.2527763157894736,0.03068471268885826
rine,aigi_holmes_p3,Show-o,0.9479075000000001,0.006860349991071876,0.5269999999999999,0.03181980515339467,0.871,0.009192388155425047,0.8716000000000002,0.00799030662740797,0.8773,0.009192388155425047,0.8646052631578948,0.0075548777147824734,0.8725,0.007071067811865403,0.88325,0.010960155108391536,0.3376052631578948,0.024264927438612194
rine,aigi_holmes_p3,LlamaGen,0.95195175,0.002466742006169275,0.5245,0.019798989873223347,0.8775,0.009192388155425125,0.8794250000000001,0.010500535700620251,0.881875,0.006470027047856904,0.8773684210526315,0.01168586996276718,0.87975,0.013081475451951102,0.8875,0.0035355339059327407,0.3528684210526315,0.03148485983599053
rine,aigi_holmes_p3,Infinity,0.9171002500000001,6.823580438461915e-05,0.50725,0.00954594154601844,0.8325,0.0021213203435596446,0.8419500000000001,0.002121320343559723,0.844025,0.003429467888754849,0.8395,0.0024934818073421333,0.84325,0.001060660171779783,0.8515,0.0014142135623730963,0.33225000000000005,0.012039423353360572
rine,aigi_holmes_p3,VAR,0.72009375,0.03151468857731265,0.502,0.0028284271247461927,0.6585000000000001,0.03464823227814086,0.6605000000000001,0.0282135605693432,0.65815,0.028708535316173886,0.6613684210526316,0.028433135832974857,0.66475,0.025809397513309046,0.6685,0.02262741699796954,0.1593684210526316,0.031261562957721055
rine,aigi_holmes_p3,PixArt-XL,0.9321714999999999,0.001600889752606296,0.51875,0.018031222920256936,0.8554999999999999,0.0035355339059327407,0.8617,0.0021920310216783697,0.8605,0.001767766952966331,0.8574473684210526,0.004428721419010573,0.8635,0.004242640687119289,0.8672500000000001,0.001060660171779783,0.33869736842105264,0.013602501501246365
rine,aigi_holmes_p3,SD3.5-L,0.90043075,0.021511956050647832,0.5017499999999999,0.002474873734152879,0.819,0.027577164466275377,0.818425,0.026269016921080253,0.8205250000000002,0.02633972759919882,0.8171052631578948,0.027912109783679435,0.8202499999999999,0.025102290732122418,0.8285,0.02262741699796954,0.31535526315789475,0.030386983517832318
rine,aigi_holmes_p3,FLUX,0.90020275,0.004665844095659478,0.51425,0.015202795795510824,0.82725,0.006010407640085699,0.8251,0.005515432893255169,0.825575,0.006116473657263591,0.8185,0.0018980234652902453,0.82775,0.006717514421272247,0.83075,0.0045961940777125235,0.30425,0.01710081926080107
rine,opensdid_global,Mean,0.93006955,0.006886017967228861,0.5487500000000001,0.0402343758495146,0.8537,0.004666904755831171,0.85311,0.006689230150024678,0.85394,0.007000357133746834,0.8515789473684211,0.005537762581082007,0.8553,0.006081118318204346,0.86005,0.0071417784899841285,0.3028289473684211,0.03469661326843259
rine,opensdid_global,SD1.5,0.982066,0.0031254119728444467,0.643,0.09828784258493012,0.923,0.004949747468305837,0.92195,0.004525483399593955,0.9234,0.005586143571373738,0.9217368421052632,0.007368796982891426,0.92425,0.0031819805153394274,0.929,0.007071067811865481,0.2787368421052631,0.09091904560203869
rine,opensdid_global,SD2.1,0.95493875,0.005128291930555432,0.5642499999999999,0.061871843353822925,0.88325,0.008838834764831813,0.882225,0.0057629202666703554,0.8827499999999999,0.008131727983645264,0.878842105263158,0.006252312591544273,0.8835,0.00777817459305203,0.88825,0.006717514421272247,0.314592105263158,0.05561953076227865
rine,opensdid_global,SDXL,0.90755375,0.019170018391357766,0.5135000000000001,0.0190918830920368,0.82275,0.008838834764831813,0.8242750000000001,0.014460333675264796,0.825825,0.014743176387739462,0.8236052631578947,0.011499789230875896,0.82575,0.013788582233137728,0.83125,0.015202795795510746,0.3101052631578947,0.007592093861160902
rine,opensdid_global,SD3,0.9157824999999999,0.004459722468943599,0.5197499999999999,0.018031222920256936,0.837,0.004242640687119289,0.83515,0.003959797974644701,0.8331999999999999,0.004454772721475308,0.8338157894736842,0.003907695369715151,0.8374999999999999,0.004949747468305837,0.8394999999999999,0.0035355339059327407,0.31406578947368424,0.014123527550541788
rine,opensdid_global,Flux.1,0.89000675,0.002546645072443297,0.50325,0.003889087296526054,0.8025,0.0035355339059327407,0.8019499999999999,0.004737615433949739,0.8045250000000002,0.002085965004500242,0.7998947368421052,0.00133978126961663,0.8055000000000001,0.0007071067811865481,0.81225,0.0031819805153394274,0.2966447368421053,0.005228868566142684
npr,genimage,Mean,0.49632999262152777,0.03628033267533393,0.5096696428571428,0.002782128466454171,0.4909702380952381,0.02693319221912328,0.49101547619047614,0.027399545977191565,0.5469613095238095,0.015608119504012351,0.49091660815269506,0.028597167079242043,0.4911979166666667,0.028113808005568734,0.5549821428571429,0.0169158461523139,-0.01875303470444778,0.03137929554569621
npr,genimage,BigGAN,0.3061566597222222,0.03660081926603983,0.49766666666666665,0.0014142135623730963,0.34758333333333336,0.02887352689845069,0.3489583333333333,0.028284271247461926,0.4947833333333334,0.0007778174593051951,0.34709663865546214,0.027743542532436917,0.34729166666666667,0.026811132119989957,0.5000416666666667,5.892556509887247e-05,-0.15057002801120448,0.02632932897006382
npr,genimage,ADM,0.3868072777777778,0.025115116863458915,0.49920833333333337,0.0011195857368786948,0.4129583333333333,0.021036426740299787,0.4131708333333333,0.021572649382699607,0.49024583333333327,0.009257206277033886,0.41400840336134453,0.020535807023367297,0.41312499999999996,0.020918575610102044,0.5002083333333334,5.892556509887247e-05,-0.0851999299719888,0.019416221286488605
npr,genimage,glide,0.49449367361111113,0.09494983699413634,0.5034166666666666,0.00047140452079105826,0.4842083333333333,0.06864828334019396,0.4829625,0.06642678953596627,0.5211749999999999,0.03161945823205846,0.483436974789916,0.06893994012879269,0.4830833333333333,0.067175144212722,0.5304166666666666,0.033941125496954314,-0.019979691876750666,0.06941134464958375
npr,genimage,stable_diffusion_v_1_5,0.69709281640625,0.026219723844451075,0.5316875,0.010518213370149875,0.640875,0.016705397705532192,0.6414124999999999,0.023723432508808647,0.6476625,0.025005063549709182,0.6408616352201258,0.02657654166270953,0.6428437499999999,0.02514648490594663,0.65375,0.024660348993880914,0.10917413522012587,0.0370947550328594
npr,genimage,VQDM,0.3356927152777778,0.023668229075238516,0.49875,0.0008249579113843323,0.3769166666666667,0.022038161346980736,0.3795166666666666,0.019798989873223347,0.49468333333333336,0.002027039439401409,0.38048319327731095,0.017903468333740007,0.37983333333333336,0.01685271161827937,0.5,0.0,-0.11826680672268905,0.01872842624512434
npr,genimage,wukong,0.6942763819444444,0.02488639728252756,0.5357083333333333,0.011608336324479211,0.6348333333333334,0.02357022603955158,0.6341791666666667,0.020311642289583657,0.6336666666666666,0.020046477246638612,0.6338529411764706,0.022835389580671512,0.6351249999999999,0.02315774708385939,0.6444583333333334,0.01832585074575138,0.09814460784313733,0.03444372590515073
npr,genimage,Midjourney,0.5597904236111111,0.0698586635519625,0.50125,0.00023570226039548988,0.5394166666666667,0.05173664615681568,0.5369083333333333,0.051277026749044476,0.5465125,0.04059382179661776,0.5366764705882352,0.05145241696045644,0.5370833333333334,0.05044028372464041,0.556,0.04148359782961085,0.03542647058823528,0.051688119220851925
npr,aigc_detection_benchmark,Mean,0.51065225,0.026628372746730918,0.5070441176470588,0.0027244408333951674,0.5048676470588236,0.017116143556368535,0.5053308823529412,0.018769525588848764,0.5378308823529412,0.01644439211424127,0.5055526315789474,0.018684694666957217,0.5053676470588235,0.017989628403716543,0.5511617647058823,0.015410768378212718,-0.001491486068111475,0.021409135500352384
npr,aigc_detection_benchmark,ProGAN,0.468886,0.02154342230241052,0.50025,0.00035355339059323483,0.48025,0.02580939751330897,0.480375,0.020824294705943845,0.48912500000000003,0.008449926035179215,0.4805263157894737,0.022031958655917692,0.47975,0.02580939751330897,0.5025,0.0021213203435596446,-0.01972368421052631,0.021678405265324458
npr,aigc_detection_benchmark,StyleGAN,0.37569449999999993,0.014328104707182996,0.5,0.0007071067811865089,0.40249999999999997,0.010606601717798182,0.404925,0.010076271631908253,0.490325,0.0006717514421271854,0.4037631578947368,0.01239297674395373,0.40075,0.009545941546018361,0.5009999999999999,0.0007071067811865481,-0.09623684210526315,0.013100083525140239
npr,aigc_detection_benchmark,BigGAN,0.426359,0.03188627319082623,0.49624999999999997,0.003889087296526015,0.44925000000000004,0.023688077169749362,0.44852499999999995,0.026410438277317545,0.486575,0.006965001794687511,0.4476842105263158,0.023297307632777854,0.45025000000000004,0.022980970388562814,0.5015000000000001,0.0021213203435596446,-0.04856578947368423,0.027186394929303873
npr,aigc_detection_benchmark,CycleGAN,0.7296449999999999,0.06968113064524703,0.51525,0.015202795795510824,0.6819999999999999,0.05303300858899111,0.681325,0.05398760274359292,0.6819999999999999,0.05253803384216042,0.682342105263158,0.054298357565851114,0.6817500000000001,0.05480077554195744,0.68825,0.05197234841721125,0.16709210526315793,0.06950115336136194
npr,aigc_detection_benchmark,StarGAN,0.45786950000000004,0.009055209439874878,0.5,0.0,0.46625,0.00601040764008562,0.47072499999999995,0.006257895013500923,0.492175,0.0008131727983644401,0.46907894736842104,0.004056559955228045,0.469,0.006363961030678894,0.50525,0.0010606601717798615,-0.030921052631578932,0.004056559955228045
npr,aigc_detection_benchmark,GauGAN,0.38562675,0.006824641098622027,0.4995,0.0007071067811865482,0.42025,0.0010606601717798223,0.416875,0.0018738329701444194,0.481875,0.0022980970388562618,0.4156578947368421,0.003237804734906797,0.417,0.005656854249492385,0.5,0.0,-0.08384210526315788,0.0025306979537202488
npr,aigc_detection_benchmark,StyleGAN2,0.43882875,0.01044007807082883,0.4995,0.0007071067811865482,0.4475,0.024041630560342638,0.44672500000000004,0.017005918087536518,0.49502500000000005,0.011278353159925368,0.45036842105263164,0.018682505481876156,0.44625000000000004,0.020859650045003172,0.5057499999999999,0.003181980515339506,-0.04913157894736839,0.019389612263062704
npr,aigc_detection_benchmark,WFIR,0.45012549999999996,0.0037292811639778128,0.5,0.0,0.45875,0.0024748737341529184,0.459225,0.002015254326381556,0.486475,0.00010606601717797044,0.4590000000000001,0.0032005885885285634,0.46175,0.0060104076400856596,0.50125,0.00035355339059323483,-0.04099999999999995,0.003200588588528564
npr,aigc_detection_benchmark,ADM,0.38586825,0.023368111351262395,0.50025,0.00035355339059323483,0.41675,0.018738329701443488,0.41452500000000003,0.023369879118215413,0.493475,0.007530687219636765,0.41460526315789475,0.02422771129223384,0.41600000000000004,0.020506096654409858,0.5009999999999999,0.0007071067811865481,-0.08564473684210522,0.023874157901640606
npr,aigc_detection_benchmark,GLIDE,0.49306375,0.09639527128508435,0.50225,0.00035355339059323483,0.484,0.06505382386916239,0.4867,0.06611448404094214,0.50865,0.039597979746446736,0.4861842105263158,0.06404898791694993,0.4845,0.062225396744416156,0.5309999999999999,0.03464823227814086,-0.0160657894736842,0.0636954345263567
npr,aigc_detection_benchmark,Midjourney,0.5615235,0.06461188213092077,0.50225,0.00035355339059323483,0.5395,0.048083261120685276,0.536725,0.05214912511250787,0.5400499999999999,0.04504270196158306,0.5373947368421053,0.04946025853668017,0.538,0.05374011537017758,0.56275,0.038537319574666835,0.035144736842105284,0.04981381192727341
npr,aigc_detection_benchmark,SD v1.4,0.70331325,0.02678272999761233,0.53625,0.008838834764831813,0.6415,0.021920310216782993,0.646325,0.022097086912079532,0.64385,0.022980970388562852,0.6441315789473684,0.023855549828451512,0.645,0.02333452377915609,0.6547499999999999,0.019445436482630033,0.10788157894736838,0.032694384593283325
npr,aigc_detection_benchmark,SD v1.5,0.7244935,0.021911824935408747,0.53075,0.01308147545195118,0.6697500000000001,0.012374368670764553,0.6699499999999999,0.014071424945612317,0.6697,0.020364675298172447,0.6713947368421052,0.016114591381777597,0.67125,0.008131727983645342,0.67975,0.018738329701443488,0.14064473684210516,0.029196066833728777
npr,aigc_detection_benchmark,VQDM,0.34621175000000004,0.025927837899157785,0.49724999999999997,0.0024748737341529184,0.38475000000000004,0.02227386360737627,0.386125,0.022804193693266157,0.49172499999999997,0.0008838834764831656,0.38889473684210524,0.02247855241245653,0.38625,0.01732411613907043,0.50025,0.00035355339059323483,-0.10835526315789476,0.024953426146609448
npr,aigc_detection_benchmark,Wukong,0.67969575,0.02560115456624947,0.5367500000000001,0.015909902576697374,0.6205,0.027577164466275377,0.6227750000000001,0.0267639916679107,0.6282749999999999,0.02414769657752053,0.6231315789473684,0.028023758222814176,0.62575,0.03146625176280135,0.6407499999999999,0.02156675682618976,0.08638157894736842,0.04393366079951155
npr,aigc_detection_benchmark,DALL-E2,0.4823125,0.13650767121484417,0.5015,0.0,0.47375,0.0943987552884041,0.476625,0.0979696445333962,0.512725,0.03616851185769188,0.47631578947368414,0.09527333472829264,0.4755,0.09192388155425119,0.53125,0.034294678887547544,-0.02518421052631581,0.09527333472829264
npr,aigc_detection_benchmark,SDXL,0.571571,0.09790812624343301,0.5017499999999999,0.0017677669529664096,0.5455,0.06363961030678934,0.542175,0.06607912870188289,0.5511,0.049002499936227684,0.543921052631579,0.06523990460105356,0.5425,0.0629325035256027,0.56275,0.04560838738653231,0.042171052631579,0.06700767155401997
npr,aigi_holmes_p3,Mean,0.5661093500000001,0.06212321981453471,0.50345,0.0019798989873223505,0.541825,0.04345171170391335,0.54171,0.0456013163187204,0.5569025,0.031872838161983615,0.5412815789473684,0.0465462342752639,0.54115,0.04574980874276961,0.570025,0.031148053711267363,0.03783157894736838,0.04852613326258625
npr,aigi_holmes_p3,Janus,0.5477164999999999,0.06043005262698362,0.5005,0.0,0.52725,0.042779960261786126,0.527225,0.04380526509450666,0.533525,0.038501964235607436,0.5275526315789474,0.04335681053064876,0.52925,0.04560838738653231,0.54225,0.03288046532517445,0.027052631578947384,0.04335681053064876
npr,aigi_holmes_p3,Janus-Pro-1B,0.509409,0.1082389563165684,0.502,0.0007071067811865481,0.4985,0.07353910524340093,0.5029,0.07693321779309638,0.518975,0.03722917202947175,0.5027368421052631,0.0771862875884684,0.5035000000000001,0.0784888527117068,0.5367500000000001,0.03924442635585338,0.0007368421052632024,0.07789339436965495
npr,aigi_holmes_p3,Janus-Pro-7B,0.5244292500000001,0.12308360252740819,0.50025,0.00035355339059323483,0.512,0.08485281374238567,0.509675,0.09125213011212388,0.5419,0.06455884912233179,0.5071315789473685,0.09210996228614242,0.50875,0.09015611460128481,0.5545,0.06363961030678934,0.0068815789473684885,0.09175640889554919
npr,aigi_holmes_p3,Show-o,0.50168675,0.06817463964792923,0.5009999999999999,0.0007071067811865481,0.5005000000000001,0.04737615433949868,0.49922500000000003,0.047835773747269966,0.526775,0.030016682861369014,0.49978947368421056,0.04525483399593904,0.49675,0.04702260094890542,0.54,0.03111269837220812,-0.0012105263157893564,0.044547727214752496
npr,aigi_holmes_p3,LlamaGen,0.7835279999999999,0.009459674518713712,0.527,0.016970562748477157,0.712,0.0007071067811865481,0.711225,0.0022980970388563403,0.7145999999999999,0.005161879502661778,0.7091842105263158,0.003982127662471539,0.7130000000000001,0.0007071067811865481,0.71925,0.003181980515339506,0.18218421052631578,0.020952690410948695
npr,aigi_holmes_p3,Infinity,0.5574205,0.05508715378833791,0.49974999999999997,0.001060660171779783,0.54325,0.030759144981614805,0.54145,0.04108290398693844,0.5346249999999999,0.035037141007793496,0.540921052631579,0.04521761784956073,0.5402499999999999,0.03924442635585338,0.552,0.036769552621700424,0.041171052631579,0.04627827802134051
npr,aigi_holmes_p3,VAR,0.5209824999999999,0.042282864194611976,0.5015,0.0014142135623730963,0.5097499999999999,0.033587572106361,0.508075,0.032632977951759186,0.5199,0.023829498525986616,0.5092105263157896,0.03267577652009415,0.50925,0.03288046532517445,0.53925,0.014495689014324197,0.007710526315789612,0.03408999008246724
npr,aigi_holmes_p3,PixArt-XL,0.6488210000000001,0.04366384373826937,0.5,0.0007071067811865089,0.59675,0.03783021279348037,0.5989500000000001,0.03478965363437815,0.5979750000000001,0.03821912152313292,0.5983684210526314,0.037513875549265246,0.597,0.039597979746446695,0.61025,0.03783021279348028,0.09836842105263152,0.036806768768078736
npr,aigi_holmes_p3,SD3.5-L,0.44958149999999997,0.05516847106817446,0.4995,0.0007071067811865482,0.44725,0.036415999231107186,0.44689999999999996,0.03952726906832801,0.5029999999999999,0.013152186130069826,0.4463684210526316,0.04250083916394935,0.4455,0.03889087296526011,0.5177499999999999,0.019445436482630033,-0.05313157894736842,0.04179373238276281
npr,aigi_holmes_p3,FLUX,0.6175185000000001,0.05564293971835058,0.5029999999999999,0.0021213203435596446,0.571,0.046669047558312096,0.5714750000000001,0.045855874759947506,0.57775,0.04334564568673538,0.5715526315789474,0.045664211606099604,0.5682499999999999,0.04490128060534577,0.5882499999999999,0.03924442635585338,0.06855263157894742,0.04778553194965925
npr,opensdid_global,Mean,0.61770255,0.054499053078425064,0.5070999999999999,0.003676955262170035,0.58185,0.04376990975544734,0.58146,0.04272339171929115,0.58504,0.03717967455478872,0.5825421052631579,0.043014421983969056,0.58345,0.04320422433049808,0.59775,0.03486036431249672,0.07544210526315798,0.046691377246139094
npr,opensdid_global,SD1.5,0.72690525,0.05237999547656528,0.52325,0.007424621202458717,0.65875,0.042779960261786126,0.659075,0.044724503910049146,0.66215,0.04065863991822648,0.6612631578947368,0.044584943361130884,0.66025,0.04560838738653231,0.6695,0.038890872965260066,0.13801315789473684,0.0520095645635896
npr,opensdid_global,SD2.1,0.6739204999999999,0.026312150434732617,0.508,0.00777817459305203,0.61325,0.02863782463805516,0.6166499999999999,0.019162593770155445,0.6213,0.023122391744800228,0.6175263157894737,0.01905466694565853,0.617,0.02262741699796954,0.63575,0.018738329701443488,0.10952631578947375,0.02683284153871056
npr,opensdid_global,SDXL,0.5320992499999999,0.0804584986507019,0.501,0.0014142135623730963,0.5275,0.059396969619670004,0.5243249999999999,0.06240217343971278,0.532025,0.04592658543806626,0.5244473684210527,0.06293250352560274,0.528,0.06081118318204306,0.54775,0.04772970773009196,0.023447368421052633,0.06434671708797585
npr,opensdid_global,SD3,0.6050285,0.041961130609172025,0.50275,0.0017677669529664096,0.56925,0.033587572106361,0.56955,0.03521391770309011,0.57115,0.03033488091290292,0.5712105263157895,0.03408999008246724,0.5715,0.03252691193458122,0.583,0.029698484809834943,0.06846052631578953,0.03585775703543365
npr,opensdid_global,Flux.1,0.55055925,0.07138349022095382,0.5005,0.0,0.5405,0.054447222151364126,0.5377000000000001,0.05211376977344854,0.538575,0.04585587475994758,0.5382631578947369,0.0544100060049859,0.5405,0.054447222151364126,0.5527500000000001,0.03924442635585338,0.03776315789473697,0.0544100060049859
